,Date,Origin ID,Origin Name,Destination ID,Destination Name,Daily Mean Travel Time,Daily Range - Lower,Daily Range - Upper,AM Mean Travel Time,AM Range - Lower,AM Range - Upper,PM Mean Travel Time,PM Range - Lower Bound Travel Time,PM Range - Upper Bound Travel Time,Midday Mean Travel Time,Midday Range - Lower,Midday Range - Upper,Evening Mean Travel Time,Evening Range - Lower,Evening Range - Upper,Early Morning Mean Travel Time,Early Morning Range - Lower,Early Morning Range - Upper,weekday,pred_daily_mean,month
1096,2019-04-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",751.0,479.0,1176.0,960.0,898.0,1027.0,1069.5,818.0,1454.5,890.0,618.5,1252.5,710.0,600.0,838.0,461.0,349.0,642.5,2,741.4377496029729,5
1097,2019-05-31,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1470.0,1126.0,1917.0,1367.0,1238.0,1560.0,1525.5,1288.0,1807.0,1456.5,1142.5,1862.5,1288.0,1118.0,1484.0,1006.5,849.5,1322.0,4,1507.3858817339365,6
1098,2019-04-26,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",896.0,625.0,1286.0,711.0,527.0,893.0,1091.0,833.0,1429.0,751.0,546.0,1034.0,718.0,562.0,917.0,543.0,419.7403314917128,737.1104972375692,4,719.3235673341635,5
1099,2019-04-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",829.0,645.0,1066.0,781.0,631.0,966.0,927.0,683.0,1257.0,816.0,645.0,1032.0,800.0,623.0,1027.0,763.0,595.0,931.0,6,795.2979368301147,5
1100,2019-05-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",822.0,549.0,1231.0,794.0,489.0,1289.0,961.0,667.0,1341.0,753.0,588.0,964.0,831.0,587.0,1176.0,511.0,388.0,677.0,2,710.3038813204771,6
1101,2019-05-15,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1111.0,839.0,1471.0,960.0,898.0,1027.0,1180.0,926.0,1502.0,1036.0,833.0,1288.0,1106.0,747.0,1636.0,671.0,518.0,855.0,2,742.6956510203569,6
1102,2019-04-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",810.0,556.0,1178.0,960.0,898.0,1027.0,983.0,793.0,1219.0,890.0,644.0,1231.0,608.0,436.0,848.0,507.0,377.0,677.0,2,741.4377496029729,5
1103,2019-04-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1238.0,1052.0,1456.0,1097.0,906.270718232045,1422.0,1370.0,1110.0,1691.0,1156.0,1068.0,1251.0,1398.0,1065.0,1835.0,726.5,553.0,943.0,6,1409.5600874267402,5
1104,2019-04-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",811.0,617.0,1066.0,661.0,525.0,831.0,778.0,602.0,1005.0,836.0,653.0,1070.0,806.0,616.0,1055.0,960.0,614.0,1500.0,6,795.2979368301147,5
1105,2019-04-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",910.0,693.0,1193.0,761.0,615.0,940.0,999.0,730.0,1368.0,917.0,722.0,1165.0,945.0,707.0,1264.0,672.0,560.0,807.0,5,860.8803487677162,5
1106,2019-05-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1339.5,998.0,1696.5,1309.7403314917128,1053.0,1568.0,1484.0,1172.0,1831.0,1371.0,1086.0,1670.0,1235.0,1055.5,1448.5,756.0,586.982044198895,991.0,2,1355.8313959726536,6
1107,2019-04-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, 286-298 Jefferson St, San Francisco, CA",998.0,698.0,1428.0,815.0,678.0,1006.0,1198.0,854.0,1681.0,903.0,635.0,1285.0,817.0,631.0,1058.0,756.0,577.0,991.0,1,868.248507965114,5
1108,2019-04-12,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1403.0,1183.0,1664.0,1367.0,1238.0,1560.0,1525.5,1288.0,1807.0,1440.0,1190.0,1742.0,1288.0,1118.0,1484.0,846.2412523020266,634.8275015346844,1169.6206261510133,4,1506.1279803165523,5
