,Date,Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Daily Mean Travel Time (Seconds),Daily Range - Lower Bound Travel Time (Seconds),Daily Range - Upper Bound Travel Time (Seconds),AM Mean Travel Time (Seconds),AM Range - Lower Bound Travel Time (Seconds),AM Range - Upper Bound Travel Time (Seconds),PM Mean Travel Time (Seconds),PM Range - Lower Bound Travel Time (Seconds),PM Range - Upper Bound Travel Time (Seconds),Midday Mean Travel Time (Seconds),Midday Range - Lower Bound Travel Time (Seconds),Midday Range - Upper Bound Travel Time (Seconds),Evening Mean Travel Time (Seconds),Evening Range - Lower Bound Travel Time (Seconds),Evening Range - Upper Bound Travel Time (Seconds),Early Morning Mean Travel Time (Seconds),Early Morning Range - Lower Bound Travel Time (Seconds),Early Morning Range - Upper Bound Travel Time (Seconds),weekday
1067,2019-04-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1478.0,1084.0,2015.0,,,,1395.0,1094.0,1779.0,1674.0,1136.0,2466.0,,,,,,,6
1068,2019-05-16,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",584.0,360.0,946.0,622.0,399.0,967.0,710.0,533.0,945.0,636.0,408.0,993.0,510.0,325.0,801.0,448.0,243.0,823.0,3
1069,2019-06-19,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",592.0,367.0,954.0,941.0,504.0,1756.0,693.0,416.0,1153.0,530.0,351.0,798.0,454.0,333.0,617.0,,,,2
1070,2019-04-12,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",771.0,531.0,1120.0,743.0,588.0,939.0,979.0,734.0,1305.0,796.0,564.0,1122.0,661.0,477.0,916.0,473.0,363.0,617.0,4
1071,2019-05-02,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",512.0,317.0,826.0,481.0,306.0,757.0,628.0,431.0,915.0,635.0,423.0,952.0,470.0,292.0,756.0,362.0,235.0,559.0,3
1072,2019-05-01,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",548.0,338.0,888.0,582.0,339.0,1001.0,674.0,479.0,948.0,535.0,334.0,854.0,426.0,293.0,618.0,310.0,196.0,491.0,2
1073,2019-06-24,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1379.0,1122.0,1695.0,1428.0,1251.0,1629.0,,,,1511.0,1264.0,1808.0,,,,1015.0,851.0,1211.0,0
1074,2019-04-26,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",795.0,563.0,1122.0,939.0,750.0,1177.0,899.0,674.0,1199.0,769.0,568.0,1041.0,788.0,550.0,1129.0,568.0,388.0,832.0,4
1075,2019-05-26,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",487.0,309.0,769.0,383.0,272.0,540.0,565.0,365.0,875.0,533.0,343.0,829.0,403.0,264.0,614.0,443.0,262.0,749.0,6
1076,2019-04-03,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",788.0,573.0,1082.0,895.0,760.0,1054.0,1016.0,766.0,1347.0,839.0,591.0,1193.0,665.0,535.0,826.0,605.0,490.0,748.0,2
1077,2019-05-17,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1396.0,986.0,1975.0,,,,1991.0,1216.0,3259.0,1225.0,1027.0,1462.0,,,,,,,4
1078,2019-05-04,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",966.0,718.0,1300.0,,,,1203.0,897.0,1613.0,941.0,745.0,1189.0,853.0,680.0,1070.0,716.0,562.0,913.0,5
1079,2019-04-22,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1317.0,1040.0,1668.0,,,,1540.0,1225.0,1936.0,1180.0,962.0,1447.0,,,,,,,0
1080,2019-04-28,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",468.0,312.0,701.0,423.0,306.0,583.0,457.0,343.0,609.0,514.0,338.0,781.0,533.0,338.0,838.0,288.0,212.0,392.0,6
1081,2019-06-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1482.0,1185.0,1854.0,1420.0,1132.0,1780.0,1801.0,1465.0,2213.0,1552.0,1342.0,1795.0,1323.0,1190.0,1471.0,,,,4
1082,2019-04-25,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",616.0,366.0,1036.0,866.0,566.0,1325.0,726.0,414.0,1274.0,530.0,362.0,775.0,577.0,355.0,936.0,365.0,217.0,615.0,3
1083,2019-05-18,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",429.0,255.0,722.0,386.0,271.0,550.0,533.0,362.0,783.0,439.0,271.0,710.0,381.0,213.0,679.0,445.0,265.0,748.0,5
1084,2019-05-20,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1435.0,1200.0,1717.0,1421.0,1185.0,1703.0,1529.0,1246.0,1876.0,1429.0,1240.0,1647.0,,,,,,,0
1085,2019-06-06,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1346.0,1072.0,1691.0,,,,1400.0,1286.0,1524.0,1441.0,1109.0,1873.0,1186.0,998.0,1409.0,,,,3
1086,2019-06-26,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",805.0,553.0,1173.0,925.0,721.0,1186.0,859.0,613.0,1204.0,903.0,605.0,1346.0,702.0,521.0,945.0,424.0,359.0,501.0,2
1087,2019-05-16,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1187.0,940.0,1500.0,,,,1355.0,966.0,1900.0,1131.0,987.0,1296.0,1074.0,915.0,1260.0,,,,3
1088,2019-06-09,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",734.0,520.0,1035.0,526.0,372.0,744.0,813.0,575.0,1148.0,773.0,570.0,1047.0,659.0,482.0,901.0,493.0,385.0,632.0,6
1089,2019-05-15,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1112.0,776.0,1591.0,1189.0,815.0,1737.0,1450.0,1098.0,1914.0,1021.0,813.0,1282.0,971.0,718.0,1313.0,780.0,545.0,1115.0,2
1090,2019-05-03,3394,"Fisherman's Wharf, San Francisco, CA",3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",1029.0,763.0,1390.0,1056.0,798.0,1398.0,1213.0,892.0,1649.0,1091.0,818.0,1455.0,893.0,708.0,1125.0,,,,4
1091,2019-05-23,3692,"2nd Street and Stevenson Street (Montgomery BART, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1253.0,1044.0,1504.0,,,,1352.0,1087.0,1682.0,1257.0,1183.0,1335.0,1275.0,1073.0,1515.0,,,,3
1092,2019-04-24,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1325.0,869.0,2020.0,,,,,,,,,,,,,,,,2
1093,2019-06-25,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",975.0,804.0,1181.0,998.0,852.0,1169.0,1120.0,932.0,1345.0,848.0,723.0,993.0,897.0,821.0,979.0,,,,1
1094,2019-04-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",564.0,438.0,727.0,528.0,456.0,611.0,,,,588.0,439.0,788.0,,,,,,,1
1095,2019-06-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",562.0,361.0,875.0,,,,,,,557.0,398.0,780.0,,,,,,,6
1096,2019-04-03,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",751.0,479.0,1176.0,,,,,,,,,,710.0,600.0,838.0,,,,2
1097,2019-05-31,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1470.0,1126.0,1917.0,,,,,,,,,,,,,,,,4
1098,2019-04-26,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",896.0,625.0,1286.0,,,,1091.0,833.0,1429.0,751.0,546.0,1034.0,718.0,562.0,917.0,,,,4
1099,2019-04-28,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",829.0,645.0,1066.0,781.0,631.0,966.0,927.0,683.0,1257.0,816.0,645.0,1032.0,800.0,623.0,1027.0,,,,6
1100,2019-05-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",822.0,549.0,1231.0,794.0,489.0,1289.0,,,,753.0,588.0,964.0,831.0,587.0,1176.0,,,,2
1101,2019-05-15,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1111.0,839.0,1471.0,,,,1180.0,926.0,1502.0,1036.0,833.0,1288.0,1106.0,747.0,1636.0,,,,2
1102,2019-04-17,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",810.0,556.0,1178.0,,,,983.0,793.0,1219.0,890.0,644.0,1231.0,608.0,436.0,848.0,,,,2
1103,2019-04-21,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1238.0,1052.0,1456.0,,,,1370.0,1110.0,1691.0,1156.0,1068.0,1251.0,,,,,,,6
1104,2019-04-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",811.0,617.0,1066.0,661.0,525.0,831.0,778.0,602.0,1005.0,836.0,653.0,1070.0,806.0,616.0,1055.0,960.0,614.0,1500.0,6
1105,2019-04-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",910.0,693.0,1193.0,761.0,615.0,940.0,999.0,730.0,1368.0,917.0,722.0,1165.0,945.0,707.0,1264.0,,,,5
1106,2019-05-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,2
1107,2019-04-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",998.0,698.0,1428.0,,,,1198.0,854.0,1681.0,903.0,635.0,1285.0,817.0,631.0,1058.0,,,,1
1108,2019-04-12,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1403.0,1183.0,1664.0,,,,,,,1440.0,1190.0,1742.0,,,,,,,4
1109,2019-06-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1292.0,1055.0,1583.0,,,,,,,1177.0,1048.0,1322.0,,,,,,,6
1110,2019-06-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",911.0,596.0,1393.0,1027.0,601.0,1754.0,,,,,,,,,,,,,1
1111,2019-05-01,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1272.0,1058.0,1529.0,,,,,,,1343.0,1081.0,1668.0,,,,,,,2
1112,2019-04-04,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1358.0,1004.0,1837.0,1582.0,1169.0,2140.0,,,,,,,,,,,,,3
1113,2019-05-26,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1373.0,1004.0,1877.0,,,,,,,,,,,,,,,,6
1114,2019-04-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,5
1115,2019-05-10,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1448.0,1143.0,1834.0,,,,1556.0,1167.0,2075.0,,,,,,,,,,4
1116,2019-04-01,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1267.0,1066.0,1505.0,,,,,,,1243.0,1025.0,1507.0,,,,,,,0
1117,2019-05-12,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",832.0,646.0,1071.0,738.0,608.0,894.0,919.0,653.0,1292.0,819.0,645.0,1041.0,846.0,735.0,973.0,,,,6
1118,2019-04-13,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",705.0,519.0,957.0,,,,,,,799.0,650.0,983.0,555.0,430.0,717.0,522.0,417.0,654.0,5
1119,2019-05-15,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1181.0,867.0,1609.0,1213.0,929.0,1583.0,1460.0,1128.0,1890.0,1136.0,882.0,1463.0,941.0,716.0,1237.0,,,,2
1120,2019-06-05,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",924.0,752.0,1136.0,,,,994.0,861.0,1149.0,944.0,830.0,1073.0,835.0,670.0,1041.0,,,,2
1121,2019-05-20,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1242.0,878.0,1756.0,,,,,,,,,,,,,,,,0
1122,2019-06-06,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",891.0,627.0,1266.0,652.0,586.0,725.0,1338.0,1091.0,1640.0,,,,825.0,648.0,1050.0,,,,3
1123,2019-06-08,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",920.0,712.0,1189.0,,,,896.0,695.0,1156.0,939.0,724.0,1219.0,914.0,700.0,1194.0,,,,5
1124,2019-06-10,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1009.0,791.0,1287.0,1047.0,888.0,1234.0,1266.0,1021.0,1570.0,939.0,768.0,1149.0,856.0,721.0,1017.0,,,,0
1125,2019-05-23,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",771.0,533.0,1115.0,850.0,630.0,1148.0,,,,645.0,528.0,788.0,,,,,,,3
1126,2019-05-04,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",646.0,468.0,891.0,,,,,,,676.0,445.0,1027.0,588.0,514.0,671.0,,,,5
1127,2019-06-01,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",993.0,803.0,1228.0,,,,1025.0,876.0,1199.0,992.0,801.0,1229.0,978.0,767.0,1247.0,,,,5
1128,2019-06-02,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",679.0,530.0,870.0,,,,,,,,,,,,,,,,6
1129,2019-05-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",887.0,645.0,1220.0,706.0,574.0,868.0,963.0,730.0,1270.0,936.0,691.0,1267.0,903.0,653.0,1247.0,,,,5
1130,2019-04-07,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",794.0,546.0,1154.0,,,,,,,812.0,574.0,1151.0,,,,,,,6
1131,2019-04-28,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",933.0,711.0,1224.0,,,,1078.0,801.0,1452.0,911.0,784.0,1058.0,823.0,628.0,1078.0,,,,6
1132,2019-06-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1407.0,892.0,2217.0,,,,,,,1192.0,1001.0,1419.0,,,,,,,6
1133,2019-05-30,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1416.0,1218.0,1646.0,,,,,,,,,,,,,,,,3
1134,2019-06-12,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",878.0,664.0,1162.0,,,,982.0,764.0,1261.0,799.0,616.0,1037.0,886.0,658.0,1193.0,,,,2
1135,2019-04-23,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1031.0,800.0,1329.0,1350.0,989.0,1841.0,1039.0,836.0,1291.0,1046.0,808.0,1353.0,931.0,812.0,1066.0,,,,1
1136,2019-05-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",950.0,693.0,1302.0,972.0,749.0,1261.0,1118.0,806.0,1551.0,814.0,625.0,1060.0,817.0,653.0,1022.0,,,,2
1137,2019-04-19,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1062.0,836.0,1350.0,,,,1151.0,918.0,1443.0,1056.0,815.0,1368.0,993.0,814.0,1212.0,,,,4
1138,2019-04-18,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",723.0,539.0,970.0,,,,,,,766.0,646.0,907.0,651.0,527.0,805.0,,,,3
1139,2019-06-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",903.0,711.0,1145.0,903.0,799.0,1020.0,950.0,746.0,1210.0,926.0,731.0,1173.0,840.0,651.0,1084.0,,,,3
1140,2019-05-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",891.0,662.0,1200.0,,,,977.0,716.0,1332.0,862.0,650.0,1142.0,860.0,644.0,1149.0,,,,2
1141,2019-05-16,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1709.0,1333.0,2191.0,,,,,,,,,,,,,,,,3
1142,2019-06-16,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1454.0,1103.0,1918.0,,,,,,,1268.0,1106.0,1454.0,,,,,,,6
1143,2019-04-10,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",951.0,746.0,1212.0,963.0,796.0,1165.0,1058.0,834.0,1341.0,876.0,687.0,1119.0,854.0,717.0,1017.0,,,,2
1144,2019-05-10,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1004.0,775.0,1302.0,990.0,789.0,1243.0,1232.0,945.0,1605.0,959.0,826.0,1114.0,907.0,730.0,1127.0,,,,4
1145,2019-04-07,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1569.0,1217.0,2022.0,,,,1587.0,1178.0,2137.0,,,,,,,,,,6
1146,2019-04-01,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",985.0,751.0,1290.0,1094.0,851.0,1406.0,1154.0,810.0,1643.0,943.0,779.0,1141.0,900.0,718.0,1127.0,,,,0
1147,2019-04-01,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1101.0,671.0,1806.0,,,,1557.0,1112.0,2181.0,691.0,506.0,943.0,824.0,631.0,1076.0,,,,0
1148,2019-04-05,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1007.0,816.0,1244.0,1108.0,874.0,1405.0,1093.0,916.0,1303.0,921.0,793.0,1070.0,1040.0,835.0,1294.0,,,,4
1149,2019-05-29,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1297.0,1058.0,1590.0,,,,1317.0,1115.0,1555.0,,,,,,,,,,2
1150,2019-06-15,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",577.0,424.0,785.0,,,,,,,580.0,422.0,798.0,,,,,,,5
1151,2019-04-25,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1445.0,1142.0,1828.0,,,,,,,,,,,,,,,,3
1152,2019-06-11,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",863.0,583.0,1276.0,,,,1059.0,808.0,1389.0,658.0,446.0,970.0,664.0,498.0,885.0,,,,1
1153,2019-04-29,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",694.0,463.0,1040.0,520.0,371.0,728.0,913.0,661.0,1261.0,621.0,415.0,930.0,603.0,445.0,816.0,,,,0
1154,2019-05-22,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",825.0,623.0,1091.0,,,,,,,,,,790.0,615.0,1014.0,,,,2
1155,2019-05-14,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",892.0,647.0,1229.0,,,,1037.0,707.0,1522.0,792.0,599.0,1048.0,843.0,647.0,1099.0,,,,1
1156,2019-06-11,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1363.0,1098.0,1691.0,,,,,,,1203.0,997.0,1451.0,,,,,,,1
1157,2019-05-04,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",889.0,670.0,1178.0,,,,1003.0,737.0,1366.0,858.0,686.0,1073.0,883.0,660.0,1182.0,,,,5
1158,2019-04-01,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3394,"Fisherman's Wharf, San Francisco, CA",853.0,659.0,1104.0,,,,937.0,722.0,1216.0,862.0,667.0,1113.0,750.0,594.0,946.0,,,,0
1159,2019-04-02,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1350.0,1190.0,1531.0,,,,,,,,,,,,,,,,1
1160,2019-04-27,3394,"Fisherman's Wharf, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1102.0,868.0,1399.0,,,,1268.0,989.0,1626.0,988.0,824.0,1184.0,1035.0,835.0,1284.0,,,,5
1161,2019-05-27,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",,,,,,,,,,,,,,,,,,,0
1162,2019-05-13,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1310.0,1108.0,1548.0,,,,,,,1233.0,1122.0,1354.0,,,,,,,0
1163,2019-05-22,3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",1345.0,1151.0,1572.0,1268.0,1065.0,1509.0,,,,1439.0,1308.0,1584.0,,,,,,,2
1164,2019-04-02,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3396,"The Palace Of Fine Arts, 3601 Lyon St, San Francisco, CA",1144.0,864.0,1515.0,,,,,,,,,,,,,,,,1
1165,2019-06-05,3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",667.0,489.0,909.0,,,,,,,,,,,,,,,,2
1166,2019-05-05,3792,"Oracle Park, 24 Willie Mays Plaza, San Francisco, CA",3760,"Powell BART Station, Market St and Powell St, San Francisco, CA",,,,,,,,,,,,,,,,,,,6
